StrideIndex,Subject,Trial,Speed
111,AB25,LevelGround_cw_fast_01_04_07,fast
112,AB25,LevelGround_cw_fast_01_04_13,fast
113,AB25,LevelGround_cw_fast_01_04_14,fast
114,AB25,LevelGround_cw_fast_01_04_15,fast
115,AB25,LevelGround_cw_fast_01_05_03,fast
116,AB25,LevelGround_cw_fast_01_05_04,fast
117,AB25,LevelGround_cw_fast_01_05_05,fast
118,AB25,LevelGround_cw_fast_01_05_06,fast
119,AB25,LevelGround_cw_fast_01_05_07,fast
120,AB25,LevelGround_cw_fast_01_05_13,fast
121,AB25,LevelGround_cw_fast_01_05_14,fast
122,AB25,LevelGround_cw_fast_01_05_15,fast
123,AB25,LevelGround_cw_fast_02_01_03,fast
124,AB25,LevelGround_cw_fast_02_01_04,fast
125,AB25,LevelGround_cw_fast_02_01_05,fast
126,AB25,LevelGround_cw_fast_02_01_06,fast
127,AB25,LevelGround_cw_fast_02_01_07,fast
128,AB25,LevelGround_cw_fast_02_01_13,fast
129,AB25,LevelGround_cw_fast_02_01_14,fast
130,AB25,LevelGround_cw_fast_02_01_15,fast
131,AB25,LevelGround_cw_fast_02_02_03,fast
132,AB25,LevelGround_cw_fast_02_02_04,fast
133,AB25,LevelGround_cw_fast_02_02_05,fast
134,AB25,LevelGround_cw_fast_02_02_06,fast
135,AB25,LevelGround_cw_fast_02_02_07,fast
136,AB25,LevelGround_cw_fast_02_02_13,fast
137,AB25,LevelGround_cw_fast_02_02_14,fast
138,AB25,LevelGround_cw_fast_02_02_15,fast
139,AB25,LevelGround_cw_slow_01_01_02,slow
140,AB25,LevelGround_cw_slow_01_01_03,slow
141,AB25,LevelGround_cw_slow_01_01_04,slow
142,AB25,LevelGround_cw_slow_01_01_05,slow
143,AB25,LevelGround_cw_slow_01_01_06,slow
144,AB25,LevelGround_cw_slow_01_01_12,slow
145,AB25,LevelGround_cw_slow_01_01_13,slow
146,AB25,LevelGround_cw_slow_01_01_14,slow
147,AB25,LevelGround_cw_slow_01_02_03,slow
148,AB25,LevelGround_cw_slow_01_02_04,slow
149,AB25,LevelGround_cw_slow_01_02_05,slow
150,AB25,LevelGround_cw_slow_01_02_06,slow
151,AB25,LevelGround_cw_slow_01_02_07,slow
152,AB25,LevelGround_cw_slow_01_02_08,slow
153,AB25,LevelGround_cw_slow_01_02_14,slow
154,AB25,LevelGround_cw_slow_01_02_15,slow
155,AB25,LevelGround_cw_slow_01_02_16,slow
156,AB25,LevelGround_cw_slow_01_03_03,slow
157,AB25,LevelGround_cw_slow_01_03_04,slow
158,AB25,LevelGround_cw_slow_01_03_05,slow
159,AB25,LevelGround_cw_slow_01_03_06,slow
160,AB25,LevelGround_cw_slow_01_03_07,slow
161,AB25,LevelGround_cw_slow_01_03_14,slow
162,AB25,LevelGround_cw_slow_01_03_15,slow
163,AB25,LevelGround_cw_slow_01_03_16,slow
164,AB25,LevelGround_cw_slow_01_04_03,slow
165,AB25,LevelGround_cw_slow_01_04_04,slow
166,AB25,LevelGround_cw_slow_01_04_05,slow
167,AB25,LevelGround_cw_slow_01_04_06,slow
168,AB25,LevelGround_cw_slow_01_04_07,slow
169,AB25,LevelGround_cw_slow_01_04_08,slow
170,AB25,LevelGround_cw_slow_01_04_14,slow
171,AB25,LevelGround_cw_slow_01_04_15,slow
172,AB25,LevelGround_cw_slow_01_04_16,slow
173,AB25,LevelGround_cw_slow_01_05_03,slow
174,AB25,LevelGround_cw_slow_01_05_04,slow
175,AB25,LevelGround_cw_slow_01_05_05,slow
176,AB25,LevelGround_cw_slow_01_05_06,slow
177,AB25,LevelGround_cw_slow_01_05_07,slow
178,AB25,LevelGround_cw_slow_01_05_13,slow
179,AB25,LevelGround_cw_slow_01_05_14,slow
180,AB25,LevelGround_cw_slow_01_05_15,slow
181,AB25,levelground_cw_normal_01_01_02,normal
182,AB25,levelground_cw_normal_01_01_03,normal
183,AB25,levelground_cw_normal_01_01_04,normal
184,AB25,levelground_cw_normal_01_01_05,normal
185,AB25,levelground_cw_normal_01_01_06,normal
186,AB25,levelground_cw_normal_01_01_12,normal
187,AB25,levelground_cw_normal_01_01_13,normal
188,AB25,levelground_cw_normal_01_02_03,normal
189,AB25,levelground_cw_normal_01_02_04,normal
190,AB25,levelground_cw_normal_01_02_05,normal
191,AB25,levelground_cw_normal_01_02_06,normal
192,AB25,levelground_cw_normal_01_02_07,normal
193,AB25,levelground_cw_normal_01_02_15,normal
194,AB25,levelground_cw_normal_01_03_03,normal
195,AB25,levelground_cw_normal_01_03_04,normal
196,AB25,levelground_cw_normal_01_03_05,normal
197,AB25,levelground_cw_normal_01_03_06,normal
198,AB25,levelground_cw_normal_01_03_07,normal
199,AB25,levelground_cw_normal_01_03_14,normal
200,AB25,levelground_cw_normal_01_03_15,normal
201,AB25,levelground_cw_normal_01_04_03,normal
202,AB25,levelground_cw_normal_01_04_04,normal
203,AB25,levelground_cw_normal_01_04_05,normal
204,AB25,levelground_cw_normal_01_04_06,normal
205,AB25,levelground_cw_normal_01_04_07,normal
206,AB25,levelground_cw_normal_01_04_14,normal
207,AB25,levelground_cw_normal_01_04_15,normal
208,AB25,levelground_cw_normal_01_05_03,normal
209,AB25,levelground_cw_normal_01_05_04,normal
210,AB25,levelground_cw_normal_01_05_05,normal
211,AB25,levelground_cw_normal_01_05_06,normal
212,AB25,levelground_cw_normal_01_05_07,normal
213,AB25,levelground_cw_normal_01_05_13,normal
214,AB25,levelground_cw_normal_01_05_14,normal
215,AB25,levelground_cw_normal_01_05_15,normal
216,AB25,levelground_cw_normal_01_06_03,normal
217,AB25,levelground_cw_normal_01_06_04,normal
218,AB25,levelground_cw_normal_01_06_05,normal
219,AB25,levelground_cw_normal_01_06_06,normal
220,AB25,levelground_cw_normal_01_06_07,normal
221,AB25,levelground_cw_normal_01_06_14,normal
222,AB25,levelground_cw_normal_01_06_15,normal
