StrideIndex,Subject,Trial,Speed
125,AB28,LevelGround_cw_slow_01_03_15,slow
126,AB28,LevelGround_cw_slow_01_04_02,slow
127,AB28,LevelGround_cw_slow_01_04_03,slow
128,AB28,LevelGround_cw_slow_01_04_04,slow
129,AB28,LevelGround_cw_slow_01_04_05,slow
130,AB28,LevelGround_cw_slow_01_04_06,slow
131,AB28,LevelGround_cw_slow_01_04_07,slow
132,AB28,LevelGround_cw_slow_01_04_13,slow
133,AB28,LevelGround_cw_slow_01_04_14,slow
134,AB28,LevelGround_cw_slow_01_04_15,slow
135,AB28,LevelGround_cw_slow_01_05_02,slow
136,AB28,LevelGround_cw_slow_01_05_03,slow
137,AB28,LevelGround_cw_slow_01_05_04,slow
138,AB28,LevelGround_cw_slow_01_05_05,slow
139,AB28,LevelGround_cw_slow_01_05_06,slow
140,AB28,LevelGround_cw_slow_01_05_13,slow
141,AB28,LevelGround_cw_slow_01_05_14,slow
142,AB28,LevelGround_cw_slow_01_05_15,slow
143,AB28,levelground_cw_fast_01_01_02,fast
144,AB28,levelground_cw_fast_01_01_03,fast
145,AB28,levelground_cw_fast_01_01_04,fast
146,AB28,levelground_cw_fast_01_01_10,fast
147,AB28,levelground_cw_fast_01_01_11,fast
148,AB28,levelground_cw_fast_01_02_03,fast
149,AB28,levelground_cw_fast_01_02_04,fast
150,AB28,levelground_cw_fast_01_02_05,fast
151,AB28,levelground_cw_fast_01_02_11,fast
152,AB28,levelground_cw_fast_01_02_12,fast
153,AB28,levelground_cw_fast_01_03_02,fast
154,AB28,levelground_cw_fast_01_03_03,fast
155,AB28,levelground_cw_fast_01_03_04,fast
156,AB28,levelground_cw_fast_01_03_10,fast
157,AB28,levelground_cw_fast_01_03_11,fast
158,AB28,levelground_cw_fast_01_04_03,fast
159,AB28,levelground_cw_fast_01_04_04,fast
160,AB28,levelground_cw_fast_01_04_05,fast
161,AB28,levelground_cw_fast_01_04_11,fast
162,AB28,levelground_cw_fast_01_04_12,fast
163,AB28,levelground_cw_fast_01_05_02,fast
164,AB28,levelground_cw_fast_01_05_03,fast
165,AB28,levelground_cw_fast_01_05_04,fast
166,AB28,levelground_cw_fast_01_05_10,fast
167,AB28,levelground_cw_fast_01_05_11,fast
