StrideIndex,Subject,Trial,Speed
85,AB16,levelground_cw_fast_01_04_05,fast
86,AB16,levelground_cw_fast_01_04_11,fast
87,AB16,levelground_cw_fast_01_04_12,fast
88,AB16,levelground_cw_fast_01_05_02,fast
89,AB16,levelground_cw_fast_01_05_03,fast
90,AB16,levelground_cw_fast_01_05_04,fast
91,AB16,levelground_cw_fast_01_05_10,fast
92,AB16,levelground_cw_fast_01_05_11,fast
93,AB16,levelground_cw_normal_01_01_03,normal
94,AB16,levelground_cw_normal_01_01_04,normal
95,AB16,levelground_cw_normal_01_01_05,normal
96,AB16,levelground_cw_normal_01_01_06,normal
97,AB16,levelground_cw_normal_01_01_12,normal
98,AB16,levelground_cw_normal_01_01_13,normal
99,AB16,levelground_cw_normal_01_01_14,normal
100,AB16,levelground_cw_normal_01_02_03,normal
101,AB16,levelground_cw_normal_01_02_04,normal
102,AB16,levelground_cw_normal_01_02_05,normal
103,AB16,levelground_cw_normal_01_02_06,normal
104,AB16,levelground_cw_normal_01_02_12,normal
105,AB16,levelground_cw_normal_01_02_13,normal
106,AB16,levelground_cw_normal_01_02_14,normal
107,AB16,levelground_cw_normal_01_03_02,normal
108,AB16,levelground_cw_normal_01_03_03,normal
109,AB16,levelground_cw_normal_01_03_04,normal
110,AB16,levelground_cw_normal_01_03_05,normal
111,AB16,levelground_cw_normal_01_03_11,normal
112,AB16,levelground_cw_normal_01_03_12,normal
113,AB16,levelground_cw_normal_01_03_13,normal
114,AB16,levelground_cw_normal_01_04_03,normal
115,AB16,levelground_cw_normal_01_04_04,normal
116,AB16,levelground_cw_normal_01_04_05,normal
117,AB16,levelground_cw_normal_01_04_06,normal
118,AB16,levelground_cw_normal_01_04_12,normal
119,AB16,levelground_cw_normal_01_04_13,normal
120,AB16,levelground_cw_normal_01_04_14,normal
121,AB16,levelground_cw_normal_01_05_02,normal
122,AB16,levelground_cw_normal_01_05_03,normal
123,AB16,levelground_cw_normal_01_05_04,normal
124,AB16,levelground_cw_normal_01_05_05,normal
125,AB16,levelground_cw_normal_01_05_11,normal
126,AB16,levelground_cw_normal_01_05_12,normal
127,AB16,levelground_cw_normal_01_05_13,normal
128,AB16,levelground_cw_slow_01_01_02,slow
129,AB16,levelground_cw_slow_01_01_03,slow
130,AB16,levelground_cw_slow_01_01_04,slow
131,AB16,levelground_cw_slow_01_01_05,slow
132,AB16,levelground_cw_slow_01_01_06,slow
133,AB16,levelground_cw_slow_01_01_07,slow
134,AB16,levelground_cw_slow_01_01_13,slow
135,AB16,levelground_cw_slow_01_01_14,slow
136,AB16,levelground_cw_slow_01_01_15,slow
137,AB16,levelground_cw_slow_01_02_03,slow
138,AB16,levelground_cw_slow_01_02_04,slow
139,AB16,levelground_cw_slow_01_02_05,slow
140,AB16,levelground_cw_slow_01_02_06,slow
141,AB16,levelground_cw_slow_01_02_07,slow
142,AB16,levelground_cw_slow_01_02_08,slow
143,AB16,levelground_cw_slow_01_02_14,slow
144,AB16,levelground_cw_slow_01_02_15,slow
145,AB16,levelground_cw_slow_01_02_16,slow
146,AB16,levelground_cw_slow_01_03_02,slow
147,AB16,levelground_cw_slow_01_03_03,slow
148,AB16,levelground_cw_slow_01_03_04,slow
149,AB16,levelground_cw_slow_01_03_05,slow
150,AB16,levelground_cw_slow_01_03_06,slow
151,AB16,levelground_cw_slow_01_03_07,slow
152,AB16,levelground_cw_slow_01_03_13,slow
153,AB16,levelground_cw_slow_01_03_14,slow
154,AB16,levelground_cw_slow_01_03_15,slow
155,AB16,levelground_cw_slow_01_04_03,slow
156,AB16,levelground_cw_slow_01_04_04,slow
157,AB16,levelground_cw_slow_01_04_05,slow
158,AB16,levelground_cw_slow_01_04_06,slow
159,AB16,levelground_cw_slow_01_04_07,slow
160,AB16,levelground_cw_slow_01_04_13,slow
161,AB16,levelground_cw_slow_01_04_14,slow
162,AB16,levelground_cw_slow_01_04_15,slow
163,AB16,levelground_cw_slow_01_05_03,slow
164,AB16,levelground_cw_slow_01_05_04,slow
165,AB16,levelground_cw_slow_01_05_05,slow
166,AB16,levelground_cw_slow_01_05_06,slow
167,AB16,levelground_cw_slow_01_05_07,slow
168,AB16,levelground_cw_slow_01_05_13,slow
169,AB16,levelground_cw_slow_01_05_14,slow
170,AB16,levelground_cw_slow_01_05_15,slow
