StrideIndex,Subject,Trial,Speed
103,AB30,levelground_cw_slow_01_04_02,slow
104,AB30,levelground_cw_slow_01_04_03,slow
105,AB30,levelground_cw_slow_01_04_04,slow
106,AB30,levelground_cw_slow_01_04_05,slow
107,AB30,levelground_cw_slow_01_04_11,slow
108,AB30,levelground_cw_slow_01_04_12,slow
109,AB30,levelground_cw_slow_01_05_03,slow
110,AB30,levelground_cw_slow_01_05_04,slow
111,AB30,levelground_cw_slow_01_05_05,slow
112,AB30,levelground_cw_slow_01_05_06,slow
113,AB30,levelground_cw_slow_01_05_12,slow
114,AB30,levelground_cw_slow_01_05_13,slow
